Target	Effector	Median_FCC	MAD
PGI	PPK	-0.0039062	0.0042583099999999995
PGI	ME	-0.0069251	0.010650900000000001
PGI	PGP	-5.3664e-20	3.42193664e-16
PGI	GLCO	-1.4493e-21	1.270214493e-16
PGI	RuBisO	-0.017165	0.037618
PGI	FUMC	0.0066049	0.012807
PGI	TAL	0.15725	0.127059
PGI	Sink_R5P	-0.23315	0.150027
PGI	Sink_E4P	-0.047127	0.03261
PGI	Sink_PYR	-0.0017655	0.0184675
PGI	Sink_P3G	-0.48543	0.40926
PGI	Sink_O2G	8.0606e-05	0.000776066
PGI	Sink_G6P	0.27232	0.219482
PGI	Sink_GLX	8.0839e-22	1.2709919161e-16
PGI	Sink_H2O2	-7.4254e-24	1.4159999257459999e-16
PGI	Sink_OAA	-0.062545	0.08583500000000001
PGI	Sink_ACCOA	0.011321	0.015871000000000003
PGI	Supply_COA	-0.0011022	0.009151
PGI	Supply_P_i	0.92545	0.93545
PGI	Supply_FUM	0.0043885	0.0093685
ZWF	RuBisC	-0.080418	0.134085
ZWF	PGK	0.0060245	0.0061371
ZWF	GAPD	0.0062057	0.0062876849999999995
ZWF	TPI	0.060791	0.0604129
ZWF	ALD	-0.0035917	0.0168183
ZWF	TKT1	0.0020979	0.0358119
ZWF	TKT2	-0.058218	0.0556759
ZWF	FBPase	0.037153	0.0333359
ZWF	FBA	0.05782	0.05739579
ZWF	SBPase	0.16896	0.1617993
ZWF	RPI	-0.0061353	0.040158700000000006
ZWF	RPE	-0.023623	0.027499
ZWF	PRK	-0.13955	0.18393900000000002
ZWF	PGM	0.050873	0.077327
ZWF	ENO	0.0065943	0.011228699999999998
ZWF	PYK	-0.001632	0.02257
ZWF	PDH	-0.011328	0.013505699999999999
ZWF	XFPK1	-0.0021455	0.0187895
ZWF	XFPK2	-0.00014362	0.0010220799999999999
ZWF	PTA	-0.00056903	0.00747517
ZWF	ATPSyn	0.0014592	0.0258318
ZWF	NADPase	-0.26018	0.48298
ZWF	PNT	-0.00034905	0.00103914
ZWF	PGI	0.041272	0.05880200000000001
ZWF	ZWF	0.53944	0.27257999999999993
ZWF	DEVB	0.24367	0.185256
ZWF	GND	0.045075	0.0428761
ZWF	CS	-0.017352	0.020349
ZWF	ACO	0.010811	0.013948
ZWF	ICD	0.0023417	0.0033989000000000003
ZWF	MDH	-4.9718e-05	0.007284618
ZWF	PPK	-0.00018579	0.00551079
ZWF	ME	-0.0036701	0.0130398
ZWF	PGP	1.5362e-19	1.6892638e-16
ZWF	GLCO	1.1531e-21	7.52961531e-17
ZWF	RuBisO	0.018119	0.052637
ZWF	FUMC	-0.0079474	0.0205646
ZWF	TAL	0.14264	0.131078
ZWF	Sink_R5P	-0.18039	0.14118599999999998
ZWF	Sink_E4P	-0.040861	0.0318125
ZWF	Sink_PYR	0.012995	0.025132
ZWF	Sink_P3G	-0.50454	0.413128
ZWF	Sink_O2G	0.00046827	0.00092443
ZWF	Sink_G6P	-0.41445	0.30134
ZWF	Sink_GLX	9.269e-22	7.283992689999999e-17
ZWF	Sink_H2O2	4.2415e-22	8.037957584999999e-17
ZWF	Sink_OAA	0.018868	0.11385200000000001
ZWF	Sink_ACCOA	0.012611	0.0194746
ZWF	Supply_COA	0.00031139	0.01096039
ZWF	Supply_P_i	1.1893	1.03479
ZWF	Supply_FUM	-0.0051633	0.015444700000000002
DEVB	RuBisC	-0.080418	0.134085
DEVB	PGK	0.0060245	0.0061371
DEVB	GAPD	0.0062057	0.0062876849999999995
DEVB	TPI	0.060791	0.0604129
DEVB	ALD	-0.0035917	0.0168183
DEVB	TKT1	0.0020979	0.0358119
DEVB	TKT2	-0.058218	0.0556759
DEVB	FBPase	0.037153	0.0333359
DEVB	FBA	0.05782	0.05739579
DEVB	SBPase	0.16896	0.1617993
DEVB	RPI	-0.0061353	0.040158700000000006
DEVB	RPE	-0.023623	0.027499
DEVB	PRK	-0.13955	0.18393900000000002
DEVB	PGM	0.050873	0.077327
DEVB	ENO	0.0065943	0.011228699999999998
DEVB	PYK	-0.001632	0.02257
DEVB	PDH	-0.011328	0.013505699999999999
DEVB	XFPK1	-0.0021455	0.0187895
DEVB	XFPK2	-0.00014362	0.0010220799999999999
DEVB	PTA	-0.00056903	0.00747517
DEVB	ATPSyn	0.0014592	0.0258318
DEVB	NADPase	-0.26018	0.48298
DEVB	PNT	-0.00034905	0.00103914
DEVB	PGI	0.041272	0.05880200000000001
DEVB	ZWF	0.53944	0.27257999999999993
DEVB	DEVB	0.24367	0.185256
DEVB	GND	0.045075	0.0428761
DEVB	CS	-0.017352	0.020349
DEVB	ACO	0.010811	0.013948
DEVB	ICD	0.0023417	0.0033989000000000003
DEVB	MDH	-4.9718e-05	0.007284618
DEVB	PPK	-0.00018579	0.00551079
DEVB	ME	-0.0036701	0.0130398
DEVB	PGP	4.8061e-20	1.34338061e-16
DEVB	GLCO	1.0121e-20	6.2425121e-17
DEVB	RuBisO	0.018119	0.052637
DEVB	FUMC	-0.0079474	0.0205646
DEVB	TAL	0.14264	0.131078
DEVB	Sink_R5P	-0.18039	0.14118599999999998
DEVB	Sink_E4P	-0.040861	0.0318125
DEVB	Sink_PYR	0.012995	0.025132
DEVB	Sink_P3G	-0.50454	0.413128
DEVB	Sink_O2G	0.00046827	0.00092443
DEVB	Sink_G6P	-0.41445	0.30134
DEVB	Sink_GLX	0.0	5.864e-17
DEVB	Sink_H2O2	4.1208e-22	6.534958792e-17
DEVB	Sink_OAA	0.018868	0.11385200000000001
DEVB	Sink_ACCOA	0.012611	0.0194746
DEVB	Supply_COA	0.00031139	0.01096039
DEVB	Supply_P_i	1.1893	1.03479
DEVB	Supply_FUM	-0.0051633	0.015444700000000002
GND	RuBisC	-0.080418	0.134085
GND	PGK	0.0060245	0.0061371
GND	GAPD	0.0062057	0.0062876849999999995
GND	TPI	0.060791	0.0604129
GND	ALD	-0.0035917	0.0168183
GND	TKT1	0.0020979	0.0358119
GND	TKT2	-0.058218	0.0556759
GND	FBPase	0.037153	0.0333359
GND	FBA	0.05782	0.05739579
GND	SBPase	0.16896	0.1617993
GND	RPI	-0.0061353	0.040158700000000006
GND	RPE	-0.023623	0.027499
GND	PRK	-0.13955	0.18393900000000002
GND	PGM	0.050873	0.077327
GND	ENO	0.0065943	0.011228699999999998
GND	PYK	-0.001632	0.02257
GND	PDH	-0.011328	0.013505699999999999
GND	XFPK1	-0.0021455	0.0187895
GND	XFPK2	-0.00014362	0.0010220799999999999
GND	PTA	-0.00056903	0.00747517
GND	ATPSyn	0.0014592	0.0258318
GND	NADPase	-0.26018	0.48298
GND	PNT	-0.00034905	0.00103914
GND	PGI	0.041272	0.05880200000000001
GND	ZWF	0.53944	0.27257999999999993
GND	DEVB	0.24367	0.185256
GND	GND	0.045075	0.0428761
GND	CS	-0.017352	0.020349
GND	ACO	0.010811	0.013948
GND	ICD	0.0023417	0.0033989000000000003
GND	MDH	-4.9718e-05	0.007284618
GND	PPK	-0.00018579	0.00551079
GND	ME	-0.0036701	0.0130398
GND	PGP	5.9226e-20	1.4130077399999999e-16
GND	GLCO	8.5307e-21	6.64155307e-17
GND	RuBisO	0.018119	0.052637
GND	FUMC	-0.0079474	0.0205646
GND	TAL	0.14264	0.131078
GND	Sink_R5P	-0.18039	0.14118599999999998
GND	Sink_E4P	-0.040861	0.0318125
GND	Sink_PYR	0.012995	0.025132
GND	Sink_P3G	-0.50454	0.413128
GND	Sink_O2G	0.00046827	0.00092443
GND	Sink_G6P	-0.41445	0.30134
GND	Sink_GLX	-9.2065e-22	6.284992064999999e-17
GND	Sink_H2O2	2.0889e-22	6.946079111000001e-17
GND	Sink_OAA	0.018868	0.11385200000000001
GND	Sink_ACCOA	0.012611	0.0194746
GND	Supply_COA	0.00031139	0.01096039
GND	Supply_P_i	1.1893	1.03479
GND	Supply_FUM	-0.0051633	0.015444700000000002
CS	RuBisC	0.062658	0.126917
CS	PGK	0.00063594	0.00458926
CS	GAPD	0.00068659	0.00466749
CS	TPI	0.018416	0.041743
CS	ALD	-0.0085324	0.016091599999999998
CS	TKT1	0.0098364	0.026378400000000003
CS	TKT2	-0.0020163	0.0290303
CS	FBPase	0.024972	0.034061
CS	FBA	0.032622	0.04688300000000001
CS	SBPase	0.093542	0.130133
CS	RPI	0.0059552	0.0314942
CS	RPE	0.0073984	0.0156956
CS	PRK	0.086634	0.142493
CS	PGM	0.056101	0.072653
CS	ENO	0.0071896	0.0104934
CS	PYK	0.015836	0.03335
CS	PDH	0.097441	0.084309
CS	XFPK1	0.061763	0.053677
CS	XFPK2	0.0031415	0.002777
CS	PTA	0.023315	0.022365
CS	ATPSyn	-0.04446	0.055233
CS	NADPase	-0.19212	0.26019
CS	PNT	0.0022908	0.00261581
CS	PGI	-0.034646	0.0323523
CS	ZWF	7.7514e-05	0.000599096
CS	DEVB	2.3164e-05	0.000238686
CS	GND	2.4519e-06	5.0887900000000005e-05
CS	CS	0.26988	0.16997999999999996
CS	ACO	0.19065	0.142064
CS	ICD	0.042597	0.0387945
CS	MDH	0.0016149	0.0100967
CS	PPK	0.0057615	0.0076739
CS	ME	0.015825	0.026921999999999998
CS	PGP	-5.9443e-20	1.2083944300000002e-16
CS	GLCO	5.0729e-21	4.89449271e-17
CS	RuBisO	-0.021085	0.051130999999999996
CS	FUMC	0.033207	0.03367937
CS	TAL	0.010243	0.072674
CS	Sink_R5P	-0.094988	0.081414
CS	Sink_E4P	-0.018424	0.0171193
CS	Sink_PYR	-0.1089	0.095413
CS	Sink_P3G	-0.21216	0.22116
CS	Sink_O2G	0.011065	0.010989664
CS	Sink_G6P	-0.11637	0.101737
CS	Sink_GLX	1.6396e-21	4.73373604e-17
CS	Sink_H2O2	3.9828e-24	5.23510039828e-17
CS	Sink_OAA	-0.14993	0.139434
CS	Sink_ACCOA	-0.21985	0.16964
CS	Supply_COA	-0.0033542	0.0567522
CS	Supply_P_i	0.32079	0.59236
CS	Supply_FUM	0.023266	0.0249566
ACO	RuBisC	0.062658	0.126917
ACO	PGK	0.00063594	0.00458926
ACO	GAPD	0.00068659	0.00466749
ACO	TPI	0.018416	0.041743
ACO	ALD	-0.0085324	0.016091599999999998
ACO	TKT1	0.0098364	0.026378400000000003
ACO	TKT2	-0.0020163	0.0290303
ACO	FBPase	0.024972	0.034061
ACO	FBA	0.032622	0.04688300000000001
ACO	SBPase	0.093542	0.130133
ACO	RPI	0.0059552	0.0314942
ACO	RPE	0.0073984	0.0156956
ACO	PRK	0.086634	0.142493
ACO	PGM	0.056101	0.072653
ACO	ENO	0.0071896	0.0104934
ACO	PYK	0.015836	0.03335
ACO	PDH	0.097441	0.084309
ACO	XFPK1	0.061763	0.053677
ACO	XFPK2	0.0031415	0.002777
ACO	PTA	0.023315	0.022365
ACO	ATPSyn	-0.04446	0.055233
ACO	NADPase	-0.19212	0.26019
ACO	PNT	0.0022908	0.00261581
ACO	PGI	-0.034646	0.0323523
ACO	ZWF	7.7514e-05	0.000599096
ACO	DEVB	2.3164e-05	0.000238686
ACO	GND	2.4519e-06	5.0887900000000005e-05
ACO	CS	0.26988	0.16997999999999996
ACO	ACO	0.19065	0.142064
ACO	ICD	0.042597	0.0387945
ACO	MDH	0.0016149	0.0100967
ACO	PPK	0.0057615	0.0076739
ACO	ME	0.015825	0.026921999999999998
ACO	PGP	-6.2268e-21	9.30987732e-17
ACO	GLCO	-1.5027e-21	4.04825027e-17
ACO	RuBisO	-0.021085	0.051130999999999996
ACO	FUMC	0.033207	0.03367937
ACO	TAL	0.010243	0.072674
ACO	Sink_R5P	-0.094988	0.081414
ACO	Sink_E4P	-0.018424	0.0171193
ACO	Sink_PYR	-0.1089	0.095413
ACO	Sink_P3G	-0.21216	0.22116
ACO	Sink_O2G	0.011065	0.010989664
ACO	Sink_G6P	-0.11637	0.101737
ACO	Sink_GLX	1.1248e-21	3.69181248e-17
ACO	Sink_H2O2	-5.2763e-23	4.1298947237000004e-17
ACO	Sink_OAA	-0.14993	0.139434
ACO	Sink_ACCOA	-0.21985	0.16964
ACO	Supply_COA	-0.0033542	0.0567522
ACO	Supply_P_i	0.32079	0.59236
ACO	Supply_FUM	0.023266	0.0249566
ICD	RuBisC	0.062658	0.126917
ICD	PGK	0.00063594	0.00458926
ICD	GAPD	0.00068659	0.00466749
ICD	TPI	0.018416	0.041743
ICD	ALD	-0.0085324	0.016091599999999998
ICD	TKT1	0.0098364	0.026378400000000003
ICD	TKT2	-0.0020163	0.0290303
ICD	FBPase	0.024972	0.034061
ICD	FBA	0.032622	0.04688300000000001
ICD	SBPase	0.093542	0.130133
ICD	RPI	0.0059552	0.0314942
ICD	RPE	0.0073984	0.0156956
ICD	PRK	0.086634	0.142493
ICD	PGM	0.056101	0.072653
ICD	ENO	0.0071896	0.0104934
ICD	PYK	0.015836	0.03335
ICD	PDH	0.097441	0.084309
ICD	XFPK1	0.061763	0.053677
ICD	XFPK2	0.0031415	0.002777
ICD	PTA	0.023315	0.022365
ICD	ATPSyn	-0.04446	0.055233
ICD	NADPase	-0.19212	0.26019
ICD	PNT	0.0022908	0.00261581
ICD	PGI	-0.034646	0.0323523
ICD	ZWF	7.7514e-05	0.000599096
ICD	DEVB	2.3164e-05	0.000238686
ICD	GND	2.4519e-06	5.0887900000000005e-05
ICD	CS	0.26988	0.16997999999999996
ICD	ACO	0.19065	0.142064
ICD	ICD	0.042597	0.0387945
ICD	MDH	0.0016149	0.0100967
ICD	PPK	0.0057615	0.0076739
ICD	ME	0.015825	0.026921999999999998
ICD	PGP	2.3252e-20	1.12613252e-16
ICD	GLCO	8.2138e-21	5.25037862e-17
ICD	RuBisO	-0.021085	0.051130999999999996
ICD	FUMC	0.033207	0.03367937
ICD	TAL	0.010243	0.072674
ICD	Sink_R5P	-0.094988	0.081414
ICD	Sink_E4P	-0.018424	0.0171193
ICD	Sink_PYR	-0.1089	0.095413
ICD	Sink_P3G	-0.21216	0.22116
ICD	Sink_O2G	0.011065	0.010989664
ICD	Sink_G6P	-0.11637	0.101737
ICD	Sink_GLX	1.3243e-21	4.97603243e-17
ICD	Sink_H2O2	4.8915e-22	5.426548915e-17
ICD	Sink_OAA	-0.14993	0.139434
ICD	Sink_ACCOA	-0.21985	0.16964
ICD	Supply_COA	-0.0033542	0.0567522
ICD	Supply_P_i	0.32079	0.59236
ICD	Supply_FUM	0.023266	0.0249566
MDH	RuBisC	0.505	0.5513
MDH	PGK	-0.0063019	0.0198019
MDH	GAPD	-0.0065523	0.0201123
MDH	TPI	-0.053967	0.14189000000000002
MDH	ALD	0.04629	0.057969999999999994
MDH	TKT1	-0.040112	0.095318
MDH	TKT2	0.11263	0.1096033
MDH	FBPase	-0.13976	0.12032799999999999
MDH	FBA	-0.12808	0.157238
MDH	SBPase	-0.39249	0.430225
MDH	RPI	0.1617	0.146207
MDH	RPE	0.02012	0.049792
MDH	PRK	0.76836	0.57428
MDH	PGM	0.14183	0.31245
MDH	ENO	0.016244	0.046446999999999995
MDH	PYK	-0.18693	0.14155900000000002
MDH	PDH	0.083144	0.10511699999999999
MDH	XFPK1	-0.014558	0.07425999999999999
MDH	XFPK2	-0.00053945	0.00402645
MDH	PTA	-0.0036114	0.031199400000000002
MDH	ATPSyn	-0.12505	0.172861
MDH	NADPase	0.64831	1.50109
MDH	PNT	-0.024074	0.0334632
MDH	PGI	-0.015944	0.084344
MDH	ZWF	0.00072076	0.00189114
MDH	DEVB	0.00022826	0.00077113
MDH	GND	3.1506e-05	0.000169094
MDH	CS	0.039583	0.08632999999999999
MDH	ACO	-0.059881	0.0620794
MDH	ICD	-0.013313	0.0153125
MDH	MDH	0.6274	0.19074000000000002
MDH	PPK	0.055955	0.0500645
MDH	ME	0.93161	0.5500100000000001
MDH	PGP	1.0873e-20	3.12469127e-16
MDH	GLCO	7.6677e-21	1.5459233229999998e-16
MDH	RuBisO	-0.094226	0.20922600000000002
MDH	FUMC	-0.37752	0.30825600000000003
MDH	TAL	-0.30519	0.277994
MDH	Sink_R5P	-0.074803	0.248693
MDH	Sink_E4P	-0.010759	0.058891000000000006
MDH	Sink_PYR	0.035382	0.211522
MDH	Sink_P3G	-0.14986	0.87464
MDH	Sink_O2G	-0.0028476	0.0041575
MDH	Sink_G6P	-0.075895	0.27365500000000004
MDH	Sink_GLX	3.1152e-22	1.5367031151999998e-16
MDH	Sink_H2O2	3.0052e-22	1.7298030052e-16
MDH	Sink_OAA	-0.56958	0.4999199999999999
MDH	Sink_ACCOA	-0.0014714	0.0976494
MDH	Supply_COA	0.0034298	0.0539452
MDH	Supply_P_i	-0.096521	2.531679
MDH	Supply_FUM	-0.28161	0.257734
PPK	RuBisC	0.23957	0.2339202
PPK	PGK	-0.00075384	0.00622576
PPK	GAPD	-0.0008108	0.006344300000000001
PPK	TPI	-0.0066932	0.040686200000000006
PPK	ALD	0.0077166	0.0146885
PPK	TKT1	-0.0035347	0.028360299999999998
PPK	TKT2	0.037055	0.035898
PPK	FBPase	-0.030184	0.029871989999999998
PPK	FBA	-0.019293	0.042632
PPK	SBPase	-0.067049	0.112053
PPK	RPI	0.065326	0.05551759999999999
PPK	RPE	0.01375	0.0167637
PPK	PRK	0.33118	0.20200999999999997
PPK	PGM	0.084007	0.109733
PPK	ENO	0.010597	0.016159
PPK	PYK	-0.049055	0.035812000000000004
PPK	PDH	0.024761	0.024836444
PPK	XFPK1	0.0054863	0.0217457
PPK	XFPK2	0.00036187	0.0011952
PPK	PTA	0.0013965	0.0088748
PPK	ATPSyn	-0.050016	0.04937412
PPK	NADPase	0.0022029	0.2953429
PPK	PNT	-0.0011403	0.0033043
PPK	PGI	-0.02221	0.029523
PPK	ZWF	0.00027764	0.00066374
PPK	DEVB	8.7421e-05	0.00026919899999999997
PPK	GND	1.1868e-05	5.8389e-05
PPK	CS	0.046584	0.033248
PPK	ACO	0.0013919	0.0213629
PPK	ICD	0.00018577	0.00530137
PPK	MDH	0.049857	0.023337999999999998
PPK	PPK	0.02463	0.0194832
PPK	ME	0.088492	0.053408
PPK	PGP	2.3434e-18	2.3003434e-15
PPK	GLCO	4.2397e-20	8.90977603e-16
PPK	RuBisO	-0.043308	0.060272000000000006
PPK	FUMC	-0.015553	0.032898
PPK	TAL	-0.093709	0.08587099999999999
PPK	Sink_R5P	-0.078215	0.083515
PPK	Sink_E4P	-0.014094	0.018519400000000002
PPK	Sink_PYR	-0.033515	0.04475799999999999
PPK	Sink_P3G	-0.18146	0.25827
PPK	Sink_O2G	7.6886e-06	0.0014279114
PPK	Sink_G6P	-0.087691	0.099077
PPK	Sink_GLX	5.9868e-21	1.0091059868e-15
PPK	Sink_H2O2	1.0796e-21	1.1287010796e-15
PPK	Sink_OAA	0.44601	0.16939000000000004
PPK	Sink_ACCOA	-0.046159	0.0384593
PPK	Supply_COA	-0.0038229	0.0193429
PPK	Supply_P_i	0.2094	0.7186
PPK	Supply_FUM	-0.0095631	0.0251631
ME	RuBisC	0.068643	0.113107
ME	PGK	-0.00066998	0.00417058
ME	GAPD	-0.00071102	0.00423752
ME	TPI	-0.0054588	0.0296772
ME	ALD	0.007986	0.012156
ME	TKT1	-0.0062774	0.0196786
ME	TKT2	0.018547	0.0199624
ME	FBPase	-0.02447	0.024491885999999997
ME	FBA	-0.018736	0.032823
ME	SBPase	-0.060845	0.088503
ME	RPI	0.031712	0.029242399999999998
ME	RPE	0.0035611	0.0099599
ME	PRK	0.14676	0.114749
ME	PGM	0.040798	0.064592
ME	ENO	0.0049958	0.0095823
ME	PYK	-0.039608	0.033141
ME	PDH	0.021991	0.028223
ME	XFPK1	-0.00055488	0.01599188
ME	XFPK2	3.833e-06	0.0008579929999999999
ME	PTA	-8.8307e-05	0.006564807
ME	ATPSyn	-0.02944	0.037776
ME	NADPase	-0.0048287	0.34662129999999997
ME	PNT	-0.0010043	0.0080417
ME	PGI	-0.0035573	0.0168983
ME	ZWF	0.00014056	0.00038000999999999996
ME	DEVB	4.4638e-05	0.000154108
ME	GND	6.132e-06	3.3767e-05
ME	CS	0.010233	0.019115
ME	ACO	-0.0076061	0.013346899999999998
ME	ICD	-0.0015028	0.0033150000000000002
ME	MDH	0.11109	0.043149999999999994
ME	PPK	0.012377	0.010708200000000001
ME	ME	0.30718	0.14232
ME	PGP	5.105e-20	7.804294999999999e-17
ME	GLCO	0.0	3.7103e-17
ME	RuBisO	0.00074231	0.04780069
ME	FUMC	0.18406	0.10907
ME	TAL	-0.051837	0.051884664000000004
ME	Sink_R5P	-0.020316	0.049969
ME	Sink_E4P	-0.0044104	0.011996600000000001
ME	Sink_PYR	0.034924	0.060223
ME	Sink_P3G	-0.076884	0.181844
ME	Sink_O2G	-0.0002506	0.00092694
ME	Sink_G6P	-0.016148	0.054796
ME	Sink_GLX	0.0	3.6489e-17
ME	Sink_H2O2	1.3643e-23	4.1182013643e-17
ME	Sink_OAA	-0.062721	0.113125
ME	Sink_ACCOA	0.00090396	0.02170004
ME	Supply_COA	0.0025173	0.0124427
ME	Supply_P_i	0.15064	0.5406500000000001
ME	Supply_FUM	0.15515	0.12109400000000001
PGP	RuBisC	-0.92711	0.78154
PGP	PGK	0.00091287	0.00173519
PGP	GAPD	0.00094618	0.0017654200000000002
PGP	TPI	0.003648	0.011649
PGP	ALD	-0.0041109	0.00451415
PGP	TKT1	0.0074298	0.00800427
PGP	TKT2	-0.00012176	0.00806346
PGP	FBPase	0.009092	0.009196039999999999
PGP	FBA	0.010577	0.012562
PGP	SBPase	0.031533	0.0356722
PGP	RPI	0.0019231	0.008998899999999999
PGP	RPE	0.0027326	0.0043158
PGP	PRK	0.029612	0.044025999999999996
PGP	PGM	0.019954	0.0247538
PGP	ENO	0.0025856	0.00346755
PGP	PYK	0.012318	0.011698070000000001
PGP	PDH	0.00086918	0.00522662
PGP	XFPK1	0.0012049	0.0053623
PGP	XFPK2	3.1483e-05	0.000293547
PGP	PTA	0.00037642	0.0021068799999999998
PGP	ATPSyn	0.0045928	0.0118832
PGP	NADPase	0.051239	0.083281
PGP	PNT	-0.00012009	0.00039422999999999997
PGP	PGI	-0.0085238	0.00846659
PGP	ZWF	0.0003838	0.000368924
PGP	DEVB	0.00014782	0.0001447691
PGP	GND	2.9639e-05	2.9489859999999998e-05
PGP	CS	0.00019014	0.00731146
PGP	ACO	0.0073954	0.00721507
PGP	ICD	0.0017162	0.001701478
PGP	MDH	0.0037136	0.00359441
PGP	PPK	0.0022793	0.0022734499
PGP	ME	0.0044096	0.0054839
PGP	PGP	0.0	4.4409e-16
PGP	GLCO	-3.1024e-20	2.33281024e-16
PGP	RuBisO	1.0081	0.015539999999999998
PGP	FUMC	-0.0055071	0.0062901
PGP	TAL	0.0018174	0.0203086
PGP	Sink_R5P	-0.035441	0.0336554
PGP	Sink_E4P	-0.0093764	0.00878585
PGP	Sink_PYR	0.0087164	0.009352600000000003
PGP	Sink_P3G	-0.12693	0.11994329999999999
PGP	Sink_O2G	0.00042729	0.00042718315
PGP	Sink_G6P	-0.030549	0.02996584
PGP	Sink_GLX	5.7036e-20	3.05432964e-16
PGP	Sink_H2O2	5.5034e-21	2.8592550340000003e-16
PGP	Sink_OAA	0.072742	0.0673197
PGP	Sink_ACCOA	0.0021807	0.0073899000000000005
PGP	Supply_COA	0.0018428	0.003662
PGP	Supply_P_i	0.43446	0.4026
PGP	Supply_FUM	-0.0037927	0.0045636900000000005
GLCO	RuBisC	-0.92711	0.78154
GLCO	PGK	0.00091287	0.00173519
GLCO	GAPD	0.00094618	0.0017654200000000002
GLCO	TPI	0.003648	0.011649
GLCO	ALD	-0.0041109	0.00451415
GLCO	TKT1	0.0074298	0.00800427
GLCO	TKT2	-0.00012176	0.00806346
GLCO	FBPase	0.009092	0.009196039999999999
GLCO	FBA	0.010577	0.012562
GLCO	SBPase	0.031533	0.0356722
GLCO	RPI	0.0019231	0.008998899999999999
GLCO	RPE	0.0027326	0.0043158
GLCO	PRK	0.029612	0.044025999999999996
GLCO	PGM	0.019954	0.0247538
GLCO	ENO	0.0025856	0.00346755
GLCO	PYK	0.012318	0.011698070000000001
GLCO	PDH	0.00086918	0.00522662
GLCO	XFPK1	0.0012049	0.0053623
GLCO	XFPK2	3.1483e-05	0.000293547
GLCO	PTA	0.00037642	0.0021068799999999998
GLCO	ATPSyn	0.0045928	0.0118832
GLCO	NADPase	0.051239	0.083281
GLCO	PNT	-0.00012009	0.00039422999999999997
GLCO	PGI	-0.0085238	0.00846659
GLCO	ZWF	0.0003838	0.000368924
GLCO	DEVB	0.00014782	0.0001447691
GLCO	GND	2.9639e-05	2.9489859999999998e-05
GLCO	CS	0.00019014	0.00731146
GLCO	ACO	0.0073954	0.00721507
GLCO	ICD	0.0017162	0.001701478
GLCO	MDH	0.0037136	0.00359441
GLCO	PPK	0.0022793	0.0022734499
GLCO	ME	0.0044096	0.0054839
GLCO	PGP	0.0	3.5542e-16
GLCO	GLCO	0.0	4.4409e-16
GLCO	RuBisO	1.0081	0.015539999999999998
GLCO	FUMC	-0.0055071	0.0062901
GLCO	TAL	0.0018174	0.0203086
GLCO	Sink_R5P	-0.035441	0.0336554
GLCO	Sink_E4P	-0.0093764	0.00878585
GLCO	Sink_PYR	0.0087164	0.009352600000000003
GLCO	Sink_P3G	-0.12693	0.11994329999999999
GLCO	Sink_O2G	0.00042729	0.00042718315
GLCO	Sink_G6P	-0.030549	0.02996584
GLCO	Sink_GLX	7.1121e-18	2.473279e-16
GLCO	Sink_H2O2	2.399e-18	3.24161e-16
GLCO	Sink_OAA	0.072742	0.0673197
GLCO	Sink_ACCOA	0.0021807	0.0073899000000000005
GLCO	Supply_COA	0.0018428	0.003662
GLCO	Supply_P_i	0.43446	0.4026
GLCO	Supply_FUM	-0.0037927	0.0045636900000000005
RuBisO	RuBisC	-0.92711	0.78154
RuBisO	PGK	0.00091287	0.00173519
RuBisO	GAPD	0.00094618	0.0017654200000000002
RuBisO	TPI	0.003648	0.011649
RuBisO	ALD	-0.0041109	0.00451415
RuBisO	TKT1	0.0074298	0.00800427
RuBisO	TKT2	-0.00012176	0.00806346
RuBisO	FBPase	0.009092	0.009196039999999999
RuBisO	FBA	0.010577	0.012562
RuBisO	SBPase	0.031533	0.0356722
RuBisO	RPI	0.0019231	0.008998899999999999
RuBisO	RPE	0.0027326	0.0043158
RuBisO	PRK	0.029612	0.044025999999999996
RuBisO	PGM	0.019954	0.0247538
RuBisO	ENO	0.0025856	0.00346755
RuBisO	PYK	0.012318	0.011698070000000001
RuBisO	PDH	0.00086918	0.00522662
RuBisO	XFPK1	0.0012049	0.0053623
RuBisO	XFPK2	3.1483e-05	0.000293547
RuBisO	PTA	0.00037642	0.0021068799999999998
RuBisO	ATPSyn	0.0045928	0.0118832
RuBisO	NADPase	0.051239	0.083281
RuBisO	PNT	-0.00012009	0.00039422999999999997
RuBisO	PGI	-0.0085238	0.00846659
RuBisO	ZWF	0.0003838	0.000368924
RuBisO	DEVB	0.00014782	0.0001447691
RuBisO	GND	2.9639e-05	2.9489859999999998e-05
RuBisO	CS	0.00019014	0.00731146
RuBisO	ACO	0.0073954	0.00721507
RuBisO	ICD	0.0017162	0.001701478
RuBisO	MDH	0.0037136	0.00359441
RuBisO	PPK	0.0022793	0.0022734499
RuBisO	ME	0.0044096	0.0054839
RuBisO	PGP	7.8207e-21	2.31578207e-17
RuBisO	GLCO	8.4099e-22	1.435915901e-17
RuBisO	RuBisO	1.0081	0.015539999999999998
RuBisO	FUMC	-0.0055071	0.0062901
RuBisO	TAL	0.0018174	0.0203086
RuBisO	Sink_R5P	-0.035441	0.0336554
RuBisO	Sink_E4P	-0.0093764	0.00878585
RuBisO	Sink_PYR	0.0087164	0.009352600000000003
RuBisO	Sink_P3G	-0.12693	0.11994329999999999
RuBisO	Sink_O2G	0.00042729	0.00042718315
